warehouse_id,sku_id,order_week,weekly_demand,ending_stock,reorder_qty
east,SKU0009,2024-37,33,208,0
east,SKU0009,2024-38,23,185,0
east,SKU0009,2024-39,23,162,0
east,SKU0009,2024-40,26,136,0
east,SKU0009,2024-41,28,108,0
east,SKU0009,2024-42,43,565,500
east,SKU0009,2024-43,30,535,0
east,SKU0009,2024-44,30,505,0
east,SKU0009,2024-45,31,474,0
east,SKU0009,2024-46,40,434,0
east,SKU0009,2024-47,27,407,0
east,SKU0009,2024-48,42,365,0
east,SKU0009,2024-49,40,325,0
east,SKU0009,2024-50,39,286,0
east,SKU0009,2024-51,40,246,0
east,SKU0010,2023-38,1,413,0
east,SKU0010,2023-39,3,410,0
east,SKU0010,2023-40,5,405,0
east,SKU0010,2023-41,5,400,0
east,SKU0010,2023-42,8,392,0
east,SKU0010,2023-43,18,374,0
east,SKU0010,2023-44,20,354,0
east,SKU0010,2023-45,18,336,0
east,SKU0010,2023-46,17,319,0
east,SKU0010,2023-47,33,286,0
east,SKU0010,2023-48,25,261,0
east,SKU0010,2023-49,23,238,0
east,SKU0010,2023-50,42,196,0
east,SKU0010,2023-51,36,160,0
east,SKU0010,2023-52,49,111,0
east,SKU0010,2024-01,30,281,200
east,SKU0010,2024-02,48,233,0
east,SKU0010,2024-03,41,192,0
east,SKU0010,2024-04,54,138,0
east,SKU0010,2024-05,71,367,300
east,SKU0010,2024-06,38,329,0
east,SKU0010,2024-07,48,281,0
east,SKU0010,2024-08,49,232,0
east,SKU0010,2024-09,81,151,0
east,SKU0010,2024-10,56,295,200
east,SKU0010,2024-11,33,262,0
east,SKU0010,2024-12,47,215,0
east,SKU0010,2024-13,53,162,0
east,SKU0010,2024-14,57,105,0
east,SKU0010,2024-15,76,229,200
east,SKU0010,2024-16,49,180,0
east,SKU0010,2024-17,40,140,0
east,SKU0010,2024-18,36,104,0
east,SKU0010,2024-19,42,362,300
east,SKU0010,2024-20,68,294,0
east,SKU0010,2024-21,44,250,0
east,SKU0010,2024-22,27,223,0
east,SKU0010,2024-23,21,202,0
east,SKU0010,2024-24,34,168,0
east,SKU0010,2024-25,41,127,0
east,SKU0010,2024-26,32,595,500
east,SKU0010,2024-27,30,565,0
east,SKU0010,2024-28,34,531,0
east,SKU0010,2024-29,14,517,0
east,SKU0010,2024-30,23,494,0
east,SKU0010,2024-31,37,457,0
east,SKU0010,2024-32,29,428,0
east,SKU0010,2024-33,26,402,0
east,SKU0010,2024-34,9,393,0
east,SKU0010,2024-35,33,360,0
east,SKU0010,2024-36,23,337,0
east,SKU0010,2024-37,22,315,0
east,SKU0010,2024-38,21,294,0
east,SKU0010,2024-39,21,273,0
east,SKU0010,2024-40,23,250,0
east,SKU0010,2024-41,19,231,0
east,SKU0010,2024-42,21,210,0
east,SKU0010,2024-43,17,193,0
east,SKU0010,2024-44,34,159,0
east,SKU0010,2024-45,11,148,0
east,SKU0010,2024-46,17,131,0
east,SKU0010,2024-47,8,123,0
east,SKU0010,2024-48,22,101,0
east,SKU0010,2024-49,26,275,200
east,SKU0010,2024-50,27,248,0
east,SKU0010,2024-51,25,223,0
east,SKU0011,2023-08,1,478,0
east,SKU0011,2023-09,3,475,0
east,SKU0011,2023-10,3,472,0
east,SKU0011,2023-11,3,469,0
east,SKU0011,2023-12,2,467,0
east,SKU0011,2023-13,7,460,0
east,SKU0011,2023-14,6,454,0
east,SKU0011,2023-15,15,439,0
east,SKU0011,2023-16,4,435,0
east,SKU0011,2023-17,16,419,0
east,SKU0011,2023-18,14,405,0
east,SKU0011,2023-19,11,394,0
east,SKU0011,2023-20,9,385,0
east,SKU0011,2023-21,11,374,0
east,SKU0011,2023-22,11,363,0
east,SKU0011,2023-23,14,349,0
east,SKU0011,2023-24,7,342,0
east,SKU0011,2023-25,20,322,0
east,SKU0011,2023-26,19,303,0
east,SKU0011,2023-27,14,289,0
east,SKU0011,2023-28,17,272,0
east,SKU0011,2023-29,21,251,0
east,SKU0011,2023-30,17,234,0
east,SKU0011,2023-31,16,218,0
east,SKU0011,2023-32,21,197,0
east,SKU0011,2023-33,21,176,0
east,SKU0011,2023-34,11,165,0
east,SKU0011,2023-35,28,137,0
east,SKU0011,2023-36,31,106,0
east,SKU0011,2023-37,8,398,300
east,SKU0011,2023-38,22,376,0
east,SKU0011,2023-39,18,358,0
east,SKU0011,2023-40,22,336,0
east,SKU0011,2023-41,20,316,0
east,SKU0011,2023-42,26,290,0
east,SKU0011,2023-43,33,257,0
east,SKU0011,2023-44,19,238,0
east,SKU0011,2023-45,34,204,0
east,SKU0011,2023-46,21,183,0
east,SKU0011,2023-47,27,156,0
east,SKU0011,2023-48,34,122,0
east,SKU0011,2023-49,33,289,200
east,SKU0011,2023-50,44,245,0
east,SKU0011,2023-51,41,204,0
east,SKU0011,2023-52,47,157,0
east,SKU0011,2024-01,54,103,0
east,SKU0011,2024-02,34,269,200
east,SKU0011,2024-03,41,228,0
east,SKU0011,2024-04,60,168,0
east,SKU0011,2024-05,40,128,0
east,SKU0011,2024-06,40,288,200
east,SKU0011,2024-07,33,255,0
east,SKU0011,2024-08,63,192,0
east,SKU0011,2024-09,42,150,0
east,SKU0011,2024-10,60,290,200
east,SKU0011,2024-11,74,216,0
east,SKU0011,2024-12,48,168,0
east,SKU0011,2024-13,69,599,500
east,SKU0011,2024-14,41,558,0
east,SKU0011,2024-15,55,503,0
east,SKU0011,2024-16,79,424,0
east,SKU0011,2024-17,65,359,0
east,SKU0011,2024-18,37,322,0
east,SKU0011,2024-19,33,289,0
east,SKU0011,2024-20,70,219,0
east,SKU0011,2024-21,47,172,0
east,SKU0011,2024-22,35,137,0
east,SKU0011,2024-23,59,278,200
east,SKU0011,2024-24,36,242,0
east,SKU0011,2024-25,51,191,0
east,SKU0011,2024-26,47,144,0
east,SKU0011,2024-27,46,298,200
east,SKU0011,2024-28,42,256,0
east,SKU0011,2024-29,35,221,0
east,SKU0011,2024-30,53,168,0
east,SKU0011,2024-31,52,116,0
east,SKU0011,2024-32,28,288,200
east,SKU0011,2024-33,37,251,0
east,SKU0011,2024-34,58,193,0
east,SKU0011,2024-35,41,152,0
east,SKU0011,2024-36,25,127,0
east,SKU0011,2024-37,30,597,500
east,SKU0011,2024-38,40,557,0
east,SKU0011,2024-39,32,525,0
east,SKU0011,2024-40,33,492,0
east,SKU0011,2024-41,29,463,0
east,SKU0011,2024-42,34,429,0
east,SKU0011,2024-43,44,385,0
east,SKU0011,2024-44,32,353,0
east,SKU0011,2024-45,26,327,0
east,SKU0011,2024-46,40,287,0
east,SKU0011,2024-47,42,245,0
east,SKU0011,2024-48,45,200,0
east,SKU0011,2024-49,41,159,0
east,SKU0011,2024-50,44,115,0
east,SKU0011,2024-51,16,299,200
east,SKU0012,2023-06,1,542,0
east,SKU0012,2023-07,3,539,0
east,SKU0012,2023-08,2,537,0
east,SKU0012,2023-09,5,532,0
east,SKU0012,2023-10,6,526,0
east,SKU0012,2023-11,2,524,0
east,SKU0012,2023-12,9,515,0
east,SKU0012,2023-13,13,502,0
east,SKU0012,2023-14,17,485,0
east,SKU0012,2023-15,15,470,0
east,SKU0012,2023-16,17,453,0
east,SKU0012,2023-17,16,437,0
east,SKU0012,2023-18,14,423,0
east,SKU0012,2023-19,17,406,0
east,SKU0012,2023-20,21,385,0
east,SKU0012,2023-21,14,371,0
east,SKU0012,2023-22,26,345,0
east,SKU0012,2023-23,27,318,0
east,SKU0012,2023-24,22,296,0
east,SKU0012,2023-25,22,274,0
east,SKU0012,2023-26,10,264,0
east,SKU0012,2023-27,23,241,0
east,SKU0012,2023-28,22,219,0
east,SKU0012,2023-29,22,197,0
east,SKU0012,2023-30,22,175,0
east,SKU0012,2023-31,29,146,0
east,SKU0012,2023-32,25,121,0
east,SKU0012,2023-33,32,289,200
east,SKU0012,2023-34,13,276,0
east,SKU0012,2023-35,28,248,0
east,SKU0012,2023-36,28,220,0
east,SKU0012,2023-37,35,185,0
east,SKU0012,2023-38,44,141,0
east,SKU0012,2023-39,38,103,0
east,SKU0012,2023-40,40,563,500
east,SKU0012,2023-41,34,529,0
east,SKU0012,2023-42,26,503,0
east,SKU0012,2023-43,42,461,0
east,SKU0012,2023-44,30,431,0
east,SKU0012,2023-45,34,397,0
east,SKU0012,2023-46,68,329,0
east,SKU0012,2023-47,42,287,0
east,SKU0012,2023-48,25,262,0
east,SKU0012,2023-49,39,223,0
east,SKU0012,2023-50,53,170,0
east,SKU0012,2023-51,32,138,0
east,SKU0012,2023-52,51,587,500
east,SKU0012,2024-01,44,543,0
east,SKU0012,2024-02,26,517,0
east,SKU0012,2024-03,54,463,0
east,SKU0012,2024-04,67,396,0
east,SKU0012,2024-05,40,356,0
east,SKU0012,2024-06,44,312,0
east,SKU0012,2024-07,77,235,0
east,SKU0012,2024-08,50,185,0
east,SKU0012,2024-09,67,118,0
east,SKU0012,2024-10,63,555,500
east,SKU0012,2024-11,49,506,0
east,SKU0012,2024-12,49,457,0
east,SKU0012,2024-13,62,395,0
east,SKU0012,2024-14,49,346,0
east,SKU0012,2024-15,53,293,0
east,SKU0012,2024-16,39,254,0
east,SKU0012,2024-17,47,207,0
east,SKU0012,2024-18,47,160,0
east,SKU0012,2024-19,40,120,0
east,SKU0012,2024-20,49,271,200
east,SKU0012,2024-21,64,207,0
east,SKU0012,2024-22,41,166,0
east,SKU0012,2024-23,41,125,0
east,SKU0012,2024-24,44,581,500
east,SKU0012,2024-25,33,548,0
east,SKU0012,2024-26,30,518,0
east,SKU0012,2024-27,27,491,0
east,SKU0012,2024-28,51,440,0
east,SKU0012,2024-29,48,392,0
east,SKU0012,2024-30,32,360,0
east,SKU0012,2024-31,25,335,0
east,SKU0012,2024-32,42,293,0
east,SKU0012,2024-33,32,261,0
east,SKU0012,2024-34,24,237,0
east,SKU0012,2024-35,18,219,0
east,SKU0012,2024-36,22,197,0
east,SKU0012,2024-37,28,169,0
east,SKU0012,2024-38,36,133,0
east,SKU0012,2024-39,35,598,500
east,SKU0012,2024-40,28,570,0
east,SKU0012,2024-41,41,529,0
east,SKU0012,2024-42,41,488,0
east,SKU0012,2024-43,30,458,0
east,SKU0012,2024-44,17,441,0
east,SKU0012,2024-45,42,399,0
east,SKU0012,2024-46,17,382,0
east,SKU0012,2024-47,33,349,0
east,SKU0012,2024-48,43,306,0
east,SKU0012,2024-49,28,278,0
east,SKU0012,2024-50,31,247,0
east,SKU0012,2024-51,40,207,0
east,SKU0013,2023-35,2,486,0
east,SKU0013,2023-36,1,485,0
east,SKU0013,2023-37,2,483,0
east,SKU0013,2023-38,3,480,0
east,SKU0013,2023-39,6,474,0
east,SKU0013,2023-40,4,470,0
east,SKU0013,2023-41,3,467,0
east,SKU0013,2023-42,6,461,0
east,SKU0013,2023-43,17,444,0
east,SKU0013,2023-44,8,436,0
east,SKU0013,2023-45,11,425,0
east,SKU0013,2023-46,5,420,0
east,SKU0013,2023-47,17,403,0
east,SKU0013,2023-48,14,389,0
east,SKU0013,2023-49,9,380,0
east,SKU0013,2023-50,18,362,0
east,SKU0013,2023-51,16,346,0
east,SKU0013,2023-52,17,329,0
east,SKU0013,2024-01,28,301,0
east,SKU0013,2024-02,13,288,0
east,SKU0013,2024-03,36,252,0
east,SKU0013,2024-04,29,223,0
east,SKU0013,2024-05,29,194,0
east,SKU0013,2024-06,27,167,0
east,SKU0013,2024-07,25,142,0
east,SKU0013,2024-08,22,120,0
east,SKU0013,2024-09,40,580,500
east,SKU0013,2024-10,37,543,0
east,SKU0013,2024-11,46,497,0
east,SKU0013,2024-12,32,465,0
east,SKU0013,2024-13,30,435,0
east,SKU0013,2024-14,47,388,0
east,SKU0013,2024-15,36,352,0
east,SKU0013,2024-16,39,313,0
east,SKU0013,2024-17,70,243,0
east,SKU0013,2024-18,60,183,0
east,SKU0013,2024-19,40,143,0
east,SKU0013,2024-20,64,279,200
east,SKU0013,2024-21,61,218,0
east,SKU0013,2024-22,41,177,0
east,SKU0013,2024-23,71,106,0
east,SKU0013,2024-24,68,338,300
east,SKU0013,2024-25,40,298,0
east,SKU0013,2024-26,50,248,0
east,SKU0013,2024-27,37,211,0
east,SKU0013,2024-28,40,171,0
east,SKU0013,2024-29,48,123,0
east,SKU0013,2024-30,45,578,500
east,SKU0013,2024-31,44,534,0
east,SKU0013,2024-32,37,497,0
east,SKU0013,2024-33,28,469,0
east,SKU0013,2024-34,39,430,0
east,SKU0013,2024-35,31,399,0
east,SKU0013,2024-36,25,374,0
east,SKU0013,2024-37,53,321,0
east,SKU0013,2024-38,38,283,0
east,SKU0013,2024-39,32,251,0
east,SKU0013,2024-40,21,230,0
east,SKU0013,2024-41,43,187,0
east,SKU0013,2024-42,33,154,0
east,SKU0013,2024-43,27,127,0
east,SKU0013,2024-44,35,392,300
east,SKU0013,2024-45,39,353,0
east,SKU0013,2024-46,56,297,0
east,SKU0013,2024-47,29,268,0
east,SKU0013,2024-48,35,233,0
east,SKU0013,2024-49,26,207,0
east,SKU0013,2024-50,41,166,0
east,SKU0013,2024-51,35,131,0
east,SKU0014,2023-04,1,239,0
east,SKU0014,2023-05,4,235,0
east,SKU0014,2023-06,3,232,0
east,SKU0014,2023-07,7,225,0
east,SKU0014,2023-08,3,222,0
east,SKU0014,2023-09,6,216,0
east,SKU0014,2023-10,7,209,0
east,SKU0014,2023-11,14,195,0
east,SKU0014,2023-12,8,187,0
east,SKU0014,2023-13,8,179,0
east,SKU0014,2023-14,9,170,0
east,SKU0014,2023-15,15,155,0
east,SKU0014,2023-16,18,137,0
east,SKU0014,2023-17,12,125,0
east,SKU0014,2023-18,15,110,0
east,SKU0014,2023-19,14,596,500
east,SKU0014,2023-20,24,572,0
east,SKU0014,2023-21,11,561,0
east,SKU0014,2023-22,13,548,0
east,SKU0014,2023-23,4,544,0
east,SKU0014,2023-24,12,532,0
east,SKU0014,2023-25,18,514,0
east,SKU0014,2023-26,21,493,0
east,SKU0014,2023-27,17,476,0
east,SKU0014,2023-28,11,465,0
east,SKU0014,2023-29,25,440,0
east,SKU0014,2023-30,26,414,0
east,SKU0014,2023-31,23,391,0
east,SKU0014,2023-32,23,368,0
east,SKU0014,2023-33,17,351,0
east,SKU0014,2023-34,27,324,0
east,SKU0014,2023-35,32,292,0
east,SKU0014,2023-36,21,271,0
east,SKU0014,2023-37,23,248,0
east,SKU0014,2023-38,14,234,0
east,SKU0014,2023-39,27,207,0
east,SKU0014,2023-40,26,181,0
east,SKU0014,2023-41,25,156,0
east,SKU0014,2023-42,22,134,0
east,SKU0014,2023-43,32,102,0
east,SKU0014,2023-44,32,270,200
east,SKU0014,2023-45,31,239,0
east,SKU0014,2023-46,22,217,0
east,SKU0014,2023-47,30,187,0
east,SKU0014,2023-48,37,150,0
east,SKU0014,2023-49,45,105,0
east,SKU0014,2023-50,37,368,300
east,SKU0014,2023-51,31,337,0
east,SKU0014,2023-52,46,291,0
east,SKU0014,2024-01,23,268,0
east,SKU0014,2024-02,35,233,0
east,SKU0014,2024-03,66,167,0
east,SKU0014,2024-04,45,122,0
east,SKU0014,2024-05,51,271,200
east,SKU0014,2024-06,47,224,0
east,SKU0014,2024-07,56,168,0
east,SKU0014,2024-08,36,132,0
east,SKU0014,2024-09,67,565,500
east,SKU0014,2024-10,56,509,0
east,SKU0014,2024-11,54,455,0
east,SKU0014,2024-12,46,409,0
east,SKU0014,2024-13,59,350,0
east,SKU0014,2024-14,56,294,0
east,SKU0014,2024-15,63,231,0
east,SKU0014,2024-16,52,179,0
east,SKU0014,2024-17,55,124,0
east,SKU0014,2024-18,43,581,500
east,SKU0014,2024-19,42,539,0
east,SKU0014,2024-20,56,483,0
east,SKU0014,2024-21,39,444,0
east,SKU0014,2024-22,48,396,0
east,SKU0014,2024-23,54,342,0
east,SKU0014,2024-24,45,297,0
east,SKU0014,2024-25,35,262,0
east,SKU0014,2024-26,24,238,0
east,SKU0014,2024-27,41,197,0
east,SKU0014,2024-28,21,176,0
east,SKU0014,2024-29,44,132,0
east,SKU0014,2024-30,34,398,300
east,SKU0014,2024-31,31,367,0
east,SKU0014,2024-32,34,333,0
east,SKU0014,2024-33,22,311,0
east,SKU0014,2024-34,27,284,0
east,SKU0014,2024-35,8,276,0
east,SKU0014,2024-36,28,248,0
east,SKU0014,2024-37,17,231,0
east,SKU0014,2024-38,18,213,0
east,SKU0014,2024-39,15,198,0
east,SKU0014,2024-40,17,181,0
east,SKU0014,2024-41,26,155,0
east,SKU0014,2024-42,38,117,0
east,SKU0014,2024-43,27,290,200
east,SKU0014,2024-44,33,257,0
east,SKU0014,2024-45,27,230,0
east,SKU0014,2024-46,19,211,0
east,SKU0014,2024-47,23,188,0
east,SKU0014,2024-48,24,164,0
east,SKU0014,2024-49,29,135,0
east,SKU0014,2024-50,23,112,0
east,SKU0014,2024-51,13,599,500
east,SKU0015,2023-33,1,370,0
east,SKU0015,2023-34,4,366,0
east,SKU0015,2023-35,6,360,0
east,SKU0015,2023-36,11,349,0
east,SKU0015,2023-37,11,338,0
east,SKU0015,2023-38,15,323,0
east,SKU0015,2023-39,17,306,0
east,SKU0015,2023-40,23,283,0
east,SKU0015,2023-41,23,260,0
east,SKU0015,2023-42,19,241,0
east,SKU0015,2023-43,23,218,0
east,SKU0015,2023-44,22,196,0
east,SKU0015,2023-45,38,158,0
east,SKU0015,2023-46,29,129,0
east,SKU0015,2023-47,56,373,300
east,SKU0015,2023-48,44,329,0
east,SKU0015,2023-49,40,289,0
east,SKU0015,2023-50,43,246,0
east,SKU0015,2023-51,64,182,0
east,SKU0015,2023-52,51,131,0
east,SKU0015,2024-01,64,567,500
east,SKU0015,2024-02,80,487,0
east,SKU0015,2024-03,43,444,0
east,SKU0015,2024-04,64,380,0
east,SKU0015,2024-05,58,322,0
east,SKU0015,2024-06,72,250,0
east,SKU0015,2024-07,47,203,0
east,SKU0015,2024-08,34,169,0
east,SKU0015,2024-09,45,124,0
east,SKU0015,2024-10,44,580,500
east,SKU0015,2024-11,50,530,0
east,SKU0015,2024-12,33,497,0
east,SKU0015,2024-13,52,445,0
east,SKU0015,2024-14,52,393,0
east,SKU0015,2024-15,37,356,0
east,SKU0015,2024-16,41,315,0
east,SKU0015,2024-17,36,279,0
east,SKU0015,2024-18,34,245,0
east,SKU0015,2024-19,21,224,0
east,SKU0015,2024-20,27,197,0
east,SKU0015,2024-21,29,168,0
east,SKU0015,2024-22,44,124,0
east,SKU0015,2024-23,39,285,200
east,SKU0015,2024-24,36,249,0
east,SKU0015,2024-25,27,222,0
east,SKU0015,2024-26,16,206,0
east,SKU0015,2024-27,23,183,0
east,SKU0015,2024-28,48,135,0
east,SKU0015,2024-29,29,106,0
east,SKU0015,2024-30,22,584,500
east,SKU0015,2024-31,18,566,0
east,SKU0015,2024-32,17,549,0
east,SKU0015,2024-33,15,534,0
east,SKU0015,2024-34,15,519,0
east,SKU0015,2024-35,18,501,0
east,SKU0015,2024-36,12,489,0
east,SKU0015,2024-37,25,464,0
east,SKU0015,2024-38,29,435,0
east,SKU0015,2024-39,14,421,0
east,SKU0015,2024-40,14,407,0
east,SKU0015,2024-41,14,393,0
east,SKU0015,2024-42,12,381,0
east,SKU0015,2024-43,14,367,0
east,SKU0015,2024-44,17,350,0
east,SKU0015,2024-45,27,323,0
east,SKU0015,2024-46,15,308,0
east,SKU0015,2024-47,15,293,0
east,SKU0015,2024-48,26,267,0
east,SKU0015,2024-49,24,243,0
east,SKU0015,2024-50,30,213,0
east,SKU0015,2024-51,27,186,0
east,SKU0016,2023-14,1,299,0
east,SKU0016,2023-15,3,296,0
east,SKU0016,2023-16,2,294,0
east,SKU0016,2023-17,5,289,0
east,SKU0016,2023-18,16,273,0
east,SKU0016,2023-19,11,262,0
east,SKU0016,2023-20,15,247,0
east,SKU0016,2023-21,22,225,0
east,SKU0016,2023-22,21,204,0
east,SKU0016,2023-23,17,187,0
east,SKU0016,2023-24,19,168,0
east,SKU0016,2023-25,21,147,0
east,SKU0016,2023-26,13,134,0
east,SKU0016,2023-27,25,109,0
east,SKU0016,2023-28,25,584,500
east,SKU0016,2023-29,18,566,0
east,SKU0016,2023-30,21,545,0
east,SKU0016,2023-31,21,524,0
east,SKU0016,2023-32,26,498,0
east,SKU0016,2023-33,28,470,0
east,SKU0016,2023-34,18,452,0
east,SKU0016,2023-35,17,435,0
east,SKU0016,2023-36,30,405,0
east,SKU0016,2023-37,24,381,0
east,SKU0016,2023-38,27,354,0
east,SKU0016,2023-39,31,323,0
east,SKU0016,2023-40,16,307,0
east,SKU0016,2023-41,26,281,0
east,SKU0016,2023-42,25,256,0
east,SKU0016,2023-43,34,222,0
east,SKU0016,2023-44,35,187,0
east,SKU0016,2023-45,38,149,0
east,SKU0016,2023-46,25,124,0
east,SKU0016,2023-47,48,376,300
east,SKU0016,2023-48,41,335,0
east,SKU0016,2023-49,57,278,0
east,SKU0016,2023-50,12,266,0
east,SKU0016,2023-51,28,238,0
east,SKU0016,2023-52,69,169,0
east,SKU0016,2024-01,49,120,0
east,SKU0016,2024-02,53,567,500
east,SKU0016,2024-03,67,500,0
east,SKU0016,2024-04,45,455,0
east,SKU0016,2024-05,49,406,0
east,SKU0016,2024-06,33,373,0
east,SKU0016,2024-07,55,318,0
east,SKU0016,2024-08,44,274,0
east,SKU0016,2024-09,53,221,0
east,SKU0016,2024-10,53,168,0
east,SKU0016,2024-11,48,120,0
east,SKU0016,2024-12,48,272,200
east,SKU0016,2024-13,45,227,0
east,SKU0016,2024-14,16,211,0
east,SKU0016,2024-15,57,154,0
east,SKU0016,2024-16,40,114,0
east,SKU0016,2024-17,48,266,200
east,SKU0016,2024-18,50,216,0
east,SKU0016,2024-19,44,172,0
east,SKU0016,2024-20,53,119,0
east,SKU0016,2024-21,47,372,300
east,SKU0016,2024-22,35,337,0
east,SKU0016,2024-23,34,303,0
east,SKU0016,2024-24,48,255,0
east,SKU0016,2024-25,31,224,0
east,SKU0016,2024-26,37,187,0
east,SKU0016,2024-27,33,154,0
east,SKU0016,2024-28,42,112,0
east,SKU0016,2024-29,20,592,500
east,SKU0016,2024-30,27,565,0
east,SKU0016,2024-31,28,537,0
east,SKU0016,2024-32,25,512,0
east,SKU0016,2024-33,27,485,0
east,SKU0016,2024-34,25,460,0
east,SKU0016,2024-35,23,437,0
east,SKU0016,2024-36,23,414,0
east,SKU0016,2024-37,25,389,0
east,SKU0016,2024-38,34,355,0
east,SKU0016,2024-39,22,333,0
east,SKU0016,2024-40,15,318,0
east,SKU0016,2024-41,26,292,0
east,SKU0016,2024-42,13,279,0
east,SKU0016,2024-43,19,260,0
east,SKU0016,2024-44,15,245,0
east,SKU0016,2024-45,23,222,0
east,SKU0016,2024-46,18,204,0
east,SKU0016,2024-47,17,187,0
east,SKU0016,2024-48,30,157,0
east,SKU0016,2024-49,29,128,0
east,SKU0016,2024-50,35,593,500
east,SKU0016,2024-51,26,567,0
east,SKU0017,2023-40,3,594,0
east,SKU0017,2023-41,2,592,0
east,SKU0017,2023-42,6,586,0
east,SKU0017,2023-43,9,577,0
east,SKU0017,2023-44,9,568,0
east,SKU0017,2023-45,16,552,0
east,SKU0017,2023-46,15,537,0
east,SKU0017,2023-47,19,518,0
east,SKU0017,2023-48,16,502,0
east,SKU0017,2023-49,21,481,0
east,SKU0017,2023-50,18,463,0
east,SKU0017,2023-51,17,446,0
east,SKU0017,2023-52,38,408,0
east,SKU0017,2024-01,29,379,0
east,SKU0017,2024-02,30,349,0
east,SKU0017,2024-03,38,311,0
east,SKU0017,2024-04,52,259,0
east,SKU0017,2024-05,48,211,0
east,SKU0017,2024-06,34,177,0
east,SKU0017,2024-07,50,127,0
east,SKU0017,2024-08,60,567,500
east,SKU0017,2024-09,54,513,0
east,SKU0017,2024-10,49,464,0
east,SKU0017,2024-11,53,411,0
east,SKU0017,2024-12,54,357,0
east,SKU0017,2024-13,56,301,0
east,SKU0017,2024-14,41,260,0
east,SKU0017,2024-15,61,199,0
east,SKU0017,2024-16,60,139,0
east,SKU0017,2024-17,39,100,0
east,SKU0017,2024-18,56,544,500
east,SKU0017,2024-19,46,498,0
east,SKU0017,2024-20,40,458,0
east,SKU0017,2024-21,38,420,0
east,SKU0017,2024-22,46,374,0
east,SKU0017,2024-23,39,335,0
east,SKU0017,2024-24,40,295,0
east,SKU0017,2024-25,47,248,0
east,SKU0017,2024-26,47,201,0
east,SKU0017,2024-27,28,173,0
east,SKU0017,2024-28,33,140,0
east,SKU0017,2024-29,31,109,0
east,SKU0017,2024-30,31,278,200
east,SKU0017,2024-31,25,253,0
east,SKU0017,2024-32,33,220,0
east,SKU0017,2024-33,26,194,0
east,SKU0017,2024-34,26,168,0
east,SKU0017,2024-35,31,137,0
east,SKU0017,2024-36,36,101,0
east,SKU0017,2024-37,38,563,500
east,SKU0017,2024-38,37,526,0
east,SKU0017,2024-39,22,504,0
east,SKU0017,2024-40,26,478,0
east,SKU0017,2024-41,25,453,0
east,SKU0017,2024-42,27,426,0
east,SKU0017,2024-43,26,400,0
east,SKU0017,2024-44,29,371,0
east,SKU0017,2024-45,23,348,0
east,SKU0017,2024-46,41,307,0
east,SKU0017,2024-47,34,273,0
east,SKU0017,2024-48,30,243,0
east,SKU0017,2024-49,25,218,0
east,SKU0017,2024-50,26,192,0
east,SKU0017,2024-51,34,158,0
east,SKU0018,2023-23,1,213,0
east,SKU0018,2023-25,2,211,0
east,SKU0018,2023-26,5,206,0
east,SKU0018,2023-27,9,197,0
east,SKU0018,2023-28,10,187,0
east,SKU0018,2023-29,10,177,0
east,SKU0018,2023-30,7,170,0
east,SKU0018,2023-31,8,162,0
east,SKU0018,2023-32,10,152,0
east,SKU0018,2023-33,12,140,0
east,SKU0018,2023-34,6,134,0
east,SKU0018,2023-35,13,121,0
east,SKU0018,2023-36,8,113,0
east,SKU0018,2023-37,17,396,300
east,SKU0018,2023-38,18,378,0
east,SKU0018,2023-39,12,366,0
east,SKU0018,2023-40,15,351,0
east,SKU0018,2023-41,22,329,0
east,SKU0018,2023-42,12,317,0
east,SKU0018,2023-43,18,299,0
east,SKU0018,2023-44,19,280,0
east,SKU0018,2023-45,18,262,0
east,SKU0018,2023-46,27,235,0
east,SKU0018,2023-47,32,203,0
east,SKU0018,2023-48,29,174,0
east,SKU0018,2023-49,26,148,0
east,SKU0018,2023-50,35,113,0
east,SKU0018,2023-51,37,376,300
east,SKU0018,2023-52,42,334,0
east,SKU0018,2024-01,51,283,0
east,SKU0018,2024-02,32,251,0
east,SKU0018,2024-03,36,215,0
east,SKU0018,2024-04,41,174,0
east,SKU0018,2024-05,46,128,0
east,SKU0018,2024-06,55,273,200
east,SKU0018,2024-07,39,234,0
east,SKU0018,2024-08,74,160,0
east,SKU0018,2024-09,62,598,500
east,SKU0018,2024-10,61,537,0
east,SKU0018,2024-11,70,467,0
east,SKU0018,2024-12,50,417,0
east,SKU0018,2024-13,71,346,0
east,SKU0018,2024-14,69,277,0
east,SKU0018,2024-15,61,216,0
east,SKU0018,2024-16,59,157,0
east,SKU0018,2024-17,42,115,0
east,SKU0018,2024-18,39,576,500
east,SKU0018,2024-19,50,526,0
east,SKU0018,2024-20,59,467,0
east,SKU0018,2024-21,64,403,0
east,SKU0018,2024-22,38,365,0
east,SKU0018,2024-23,45,320,0
east,SKU0018,2024-24,60,260,0
east,SKU0018,2024-25,20,240,0
east,SKU0018,2024-26,41,199,0
east,SKU0018,2024-27,37,162,0
east,SKU0018,2024-28,42,120,0
east,SKU0018,2024-29,49,571,500
east,SKU0018,2024-30,34,537,0
east,SKU0018,2024-31,36,501,0
east,SKU0018,2024-32,18,483,0
east,SKU0018,2024-33,18,465,0
east,SKU0018,2024-34,29,436,0
east,SKU0018,2024-35,29,407,0
east,SKU0018,2024-36,34,373,0
